Vectors,Accent
"[-2.4824477e+02  9.9996170e+01 -3.2069016e+01  2.6461765e+01
 -8.3146858e+00  2.5442970e+01  2.1621222e+00  1.1322533e+01
  2.2889135e+00  8.0685968e+00 -3.8776836e+00  5.3762913e+00
  5.4088610e-01  4.6924744e+00  7.2455420e+00  9.5182705e+00
 -1.5874299e+00  4.8337846e+00  2.7995203e+00  2.7124872e+00
 -3.2022935e-01  3.5188351e+00  1.2280130e-02 -1.0722702e+00
  2.2716587e+00  3.6234059e+00  1.4631306e+00  4.0338376e-01
  1.5485210e+00  2.6843164e+00  1.7644180e+00  9.1989130e-02
  2.7156529e+00  7.6277119e-01  4.2823833e-01 -5.4913767e-02
  1.5740949e+00 -4.2827478e-01  1.9625030e+00  4.2417419e-01]",Spanish
"[-3.03891876e+02  1.17396225e+02  1.38093252e+01  2.88775597e+01
  1.11779184e+01 -2.30898455e-01 -2.88808918e+00  3.52174139e+00
 -6.99758291e+00 -6.84340000e+00 -3.57259226e+00  3.14217162e+00
 -6.05041361e+00  8.32842112e-01 -5.73214436e+00 -3.28810596e+00
 -5.69111347e+00 -5.24129868e+00 -5.36943531e+00 -3.92543292e+00
 -2.73304105e+00 -2.15539622e+00 -1.88126159e+00  1.18269598e+00
  1.09319592e+00  2.38216138e+00  4.62147379e+00  6.14937401e+00
  6.16966629e+00  7.29695082e+00  5.35247469e+00  3.86812520e+00
  2.26727343e+00 -1.11293264e-01 -5.61146379e-01 -6.82653666e-01
  3.45548213e-01 -1.48568249e+00 -2.07581806e+00 -1.04746330e+00]",Spanish
"[-2.17021454e+02  9.07383347e+01  1.98736763e+01  3.90461006e+01
  5.07838011e+00  1.26229000e+01 -1.50562048e+01  8.88365936e+00
 -1.01791153e+01  3.84532428e+00 -1.17237825e+01  7.32938385e+00
 -2.43243527e+00  3.50437045e+00  4.00017071e+00  2.52240944e+00
 -6.54753733e+00  5.44590187e+00 -2.96811867e+00  3.93248630e+00
 -4.96589422e-01  3.58226210e-01 -2.85909796e+00  1.74324441e+00
  8.72446060e-01  3.90173864e+00  5.08994937e-01  1.19875535e-01
 -8.00220072e-01  9.46709961e-02  1.21523380e+00  2.65493822e+00
  4.03055954e+00  4.01540136e+00  6.13070917e+00  3.05896187e+00
  3.75582147e+00  2.02591062e+00  2.83488059e+00  2.80202961e+00]",Spanish
"[-2.9371628e+02  1.3163066e+02  4.3479977e+00  4.5753056e+01
 -6.2243233e+00  8.8475828e+00 -1.3124216e+01  1.7080250e+00
 -6.7534409e+00 -1.2414116e+01  1.0638400e+00 -5.2224998e+00
  2.0443065e+00 -9.4965535e-01 -5.7113147e+00 -7.2152176e+00
  1.3716296e+00 -6.4986610e+00 -3.7520382e+00 -1.8651977e+00
 -6.8833704e+00 -5.9548478e+00 -6.7745061e+00 -2.7344198e+00
 -4.4066401e+00 -1.1373415e+00 -3.4645112e+00 -1.8102031e+00
  1.0449096e+00 -4.3414402e+00 -1.7768517e+00 -7.3439574e-01
 -1.4236426e+00  9.9554920e-01  2.9069641e-01  5.2876467e-01
  1.6198882e+00  8.6870313e-01 -1.7776819e-02 -1.4773533e+00]",Spanish
"[-281.1032      162.63416      -5.7911873    38.386597     -1.2969017
   13.552162    -10.690648     -2.3430476    -5.937744     -2.0185583
   -2.3016698    -7.9883738     1.4124019    -9.314576      2.4778078
   -7.028676     -3.6407728    -0.3926916    -2.5321395    -1.2458978
   -3.9802573     1.3716779    -4.2319927    -1.2347933    -3.1439245
   -3.1944551    -2.0985298    -2.3890424     0.36379498   -2.4117
   -1.1288518    -2.5358312    -1.6875552    -1.4225115    -2.074545
   -1.7960336    -2.530453     -1.0073503    -3.1289582    -2.4828055 ]",Spanish
"[-2.9194873e+02  8.8440224e+01  4.3909535e+00  3.9442272e+01
  1.4914197e+01  2.6052043e+00  5.7104502e+00  8.9593201e+00
 -1.0464635e+01  1.2093771e+01 -4.2021409e-01  5.4077668e+00
  8.2163304e-01  5.4504857e+00  5.5327210e+00  8.3183393e+00
  7.3827231e-01  8.4373522e+00  3.5970476e-01  5.6321821e+00
  1.1021463e+00  3.7063572e+00  1.2993423e+00  4.1266179e+00
  2.3137100e+00  1.7821376e+00 -8.8092370e-04  3.1957901e+00
  1.6265634e+00  3.5315170e+00  3.6574969e+00  1.3226490e+00
  4.2852197e+00  1.7916113e+00  4.5826964e+00  2.6351011e+00
  2.1165733e+00  1.7482631e+00  2.6771553e+00  2.3431132e+00]",Spanish
"[-2.77797882e+02  1.13381195e+02 -7.45888138e+00  4.78930359e+01
  9.07188034e+00  1.22634840e+01  5.77244282e+00 -3.94106835e-01
 -6.65895271e+00  7.29141378e+00 -5.78704929e+00  7.00014353e+00
 -7.35331869e+00  1.99460185e+00 -3.57548809e+00  2.00699400e-02
 -1.19856243e+01  8.74809265e+00  3.86727405e+00 -4.30646515e+00
 -2.20394754e+00  3.70877028e+00 -1.13764036e+00 -3.91701627e+00
 -3.61654401e+00  3.48165661e-01  2.44093180e-01 -7.62683392e-01
  1.22122109e+00  4.56298769e-01  5.62227917e+00  1.90042150e+00
 -2.38541222e+00  1.47415376e+00 -5.04155731e+00 -2.78975034e+00
 -3.83875340e-01 -1.23643351e+00 -2.11812329e+00 -1.99340045e+00]",Spanish
"[-2.5530002e+02  9.7060188e+01  8.0376778e+00  1.4709924e+01
  6.2527437e+00  1.4071113e+01 -1.1954673e+01  3.5788743e+00
 -1.4206882e+01 -2.4098991e-01 -1.5366088e+01  5.9917898e+00
 -5.0530305e+00  3.4352026e+00 -2.6120694e+00  7.2328486e+00
 -4.7084270e+00  5.6528955e+00 -6.8453693e+00  4.2323790e+00
 -5.8251624e+00  1.7330635e-01 -4.0648541e+00 -4.8328415e-01
 -2.5526934e+00  3.0022354e+00  1.0247896e-01 -3.8764823e-02
 -3.6532273e+00  1.1059848e+00 -1.7544409e+00 -1.3340528e+00
 -3.2134459e+00 -3.0683651e+00  1.3392695e+00 -9.0013787e-02
 -2.9127412e+00 -2.3422211e-01 -1.6889358e+00  1.1091046e+00]",Spanish
"[-2.9641129e+02  8.7868301e+01 -1.7713160e+01  4.2826962e+01
  3.1581876e+00  1.4115327e+01 -6.6929526e+00  3.4830303e+00
 -1.5803628e+01  1.0924643e+01 -6.2725601e+00  5.2621269e+00
 -8.0937843e+00  5.7242675e+00 -4.1004057e+00  4.0386391e+00
 -6.9863620e+00  7.0412173e+00 -5.2236714e+00  1.9565843e+00
 -5.1810679e+00  1.1506519e+00 -5.6649308e+00  2.1284232e+00
 -3.5228090e+00  1.4589610e+00 -3.5390732e+00  5.0659788e-01
 -1.2336637e+00  2.2209814e-01 -7.3611403e-01 -6.3060302e-01
 -4.2579287e-01 -7.6502115e-01 -7.3602927e-01 -1.5642829e+00
 -1.1916566e+00 -2.2094789e+00 -2.0200298e+00 -8.1831717e-01]",Spanish
"[-3.1091052e+02  1.0131112e+02  7.1399450e+00  3.7919693e+01
 -1.1947088e+01 -7.3163610e+00 -2.6758991e+01 -1.0385162e+01
 -2.1407879e+01 -1.3700228e+01 -2.5295846e+00 -1.5412340e+01
  7.1991676e-01 -5.6202321e+00 -7.8731227e+00 -4.2543259e+00
 -3.2823880e+00 -4.8835797e+00 -4.7964740e+00 -4.5467463e+00
 -5.8482790e+00 -6.5505357e+00 -5.9732981e+00 -5.3800859e+00
 -6.5643997e+00 -3.2920187e+00 -2.5649462e+00 -1.4357557e+00
  5.8716738e-01 -1.6695306e+00 -2.3892984e+00  2.3760945e-03
  1.9147356e+00  3.3540695e+00  1.9361368e+00  2.2111645e+00
  2.9741561e+00  1.2109622e+00 -1.2658402e+00 -1.0520478e+00]",Spanish
"[-336.8476     113.170525     5.961355    31.387444    -3.8721507
   -5.245378   -26.112047    -6.4885902   -7.0197554   -7.5505867
   -6.837133   -10.194436    -2.6587508  -12.83617     -2.999206
   -5.9823246   -3.6820934   -3.80748     -3.1820188   -2.8689818
   -9.437473    -1.5063654   -6.5045166   -4.269135    -2.606514
   -6.322446    -2.1306918   -3.5607884   -4.2402196   -4.619797
   -4.34662     -2.5884407   -4.743623    -4.2678466   -3.1080003
   -4.0671043   -3.1925187   -3.8318286   -2.642317    -1.206625 ]",Spanish
"[-3.1300522e+02  8.1128555e+01  1.9050728e+01  2.6139284e+01
  5.3895454e+00  7.8961773e+00  8.9299634e-02  1.4688228e+01
 -3.3556044e+00  1.3473205e+01 -2.1915011e+00  7.5525446e+00
 -3.5796936e+00  6.0592599e+00 -4.3876987e+00  4.6658454e+00
 -1.0354608e+00  6.0097561e+00 -2.4513044e+00  4.4651494e+00
  7.2438514e-01  9.9057895e-01 -1.5152857e+00  1.1485558e+00
 -2.0338926e+00  6.7826301e-01  2.3433640e+00 -4.6777365e-01
 -9.1694987e-01 -8.0666012e-01  1.4361963e-01  8.2117021e-02
  1.4493908e+00 -7.9122370e-01 -5.6811500e-01 -6.1765355e-01
  1.2116337e+00 -2.5415719e-01  6.6371936e-01 -9.4952717e-02]",Spanish
"[-3.06755585e+02  1.03079140e+02  9.72154045e+00  2.17280121e+01
  1.44545555e+01 -1.35127115e+01 -9.72828960e+00 -2.07616854e+00
 -9.66149902e+00 -2.62427974e+00 -7.56174505e-01  1.92000437e+00
 -6.93314838e+00  5.19408894e+00  2.90858567e-01 -5.33644962e+00
  4.09730053e+00 -2.09426546e+00 -1.55345929e+00  6.50437593e+00
 -3.39740872e-01 -2.65029955e+00 -2.04829001e+00 -3.37298989e+00
 -3.86989594e+00  5.06406009e-01 -3.53244686e+00 -6.60265312e-02
 -1.08584309e+00 -1.09854531e+00 -1.54576409e+00 -1.12046969e+00
 -2.13642931e+00  3.27406764e+00  5.81826353e+00  1.12464333e+01
  1.02546482e+01  7.88396311e+00  3.67266893e+00  4.51374245e+00]",Spanish
"[-3.34356628e+02  6.69497375e+01  1.58665552e+01  3.14357281e+01
  8.99922848e+00  9.72048378e+00 -1.44480505e+01  1.00132675e+01
 -1.81398468e+01  7.33786869e+00 -2.24443359e+01  1.25169449e+01
 -1.18025608e+01  1.02841401e+00 -4.08639133e-01  1.33202755e+00
 -3.68079758e+00  1.70140952e-01 -1.90801632e+00 -8.54417391e-04
 -5.85332632e+00 -2.71441519e-01 -4.43714857e+00 -3.74921107e+00
 -3.20411944e+00 -4.90598947e-01 -2.64224696e+00 -2.28620529e-01
 -9.06332806e-02 -1.18341756e+00 -1.68556726e+00 -1.29191411e+00
 -2.39216805e+00 -1.34776759e+00 -3.31446695e+00 -1.82444549e+00
 -4.56627905e-01 -1.78389192e-01 -3.06954086e-01 -9.04582024e-01]",Spanish
"[-2.82638153e+02  1.40135986e+02 -1.98984356e+01  3.61553650e+01
 -2.04690385e+00 -1.51974130e+00 -3.64174690e+01  2.23557210e+00
  3.84506583e+00 -1.83707275e+01 -2.20794034e+00 -7.57005835e+00
 -2.43318367e+00 -5.15708876e+00 -1.23200774e-01 -5.30878639e+00
 -2.87084556e+00 -4.70341146e-01 -2.82597840e-01 -4.77065039e+00
 -5.87591314e+00  1.74575126e+00 -5.90346193e+00 -1.53510347e-01
 -9.95794117e-01 -1.66336107e+00  1.01533604e+00 -1.56571674e+00
 -1.56505144e+00 -2.06891751e+00 -9.53931928e-01 -3.50806975e+00
 -8.96466613e-01 -3.85812855e+00 -4.55797672e+00 -2.56631136e+00
 -3.53503394e+00 -1.92423558e+00 -4.73193741e+00 -2.66848993e+00]",Spanish
"[-3.8016782e+02  9.4672623e+01  2.0893850e+01  3.1619694e+01
  6.7975149e+00 -2.9408545e+00 -1.4531717e+01 -7.5726452e+00
 -9.8683243e+00 -1.0636409e+01 -2.5004528e+00 -2.0701331e-01
 -4.1391106e+00 -4.3543415e+00 -1.7758029e+00 -8.3132896e+00
 -3.8823524e+00 -4.4224358e+00 -3.9698157e+00 -4.0686221e+00
 -7.0225558e+00 -8.4886951e+00 -7.7130852e+00 -1.9392037e+00
 -2.0299399e+00 -1.9946473e+00 -2.8630760e+00 -1.2581619e+00
 -1.2195544e+00 -1.0606998e+00 -5.1808721e-01 -1.5616935e+00
  7.0837066e-02 -7.5478876e-01  7.0466685e-01  2.9157436e+00
  4.4552226e+00  4.3809400e+00  2.9942703e+00  1.8719963e+00]",Spanish
"[-344.45886      90.03678      -1.5052325    35.564953     -6.0780463
    9.473106    -18.487309     -9.132196    -11.695912    -12.513394
   -0.9906409   -12.963342     -5.196939     -9.339263     -5.817193
   -6.6206923    -7.048814     -4.2070932    -3.5499215    -8.206833
   -5.118118     -0.77676135   -8.945435     -1.4651034    -2.4995756
   -4.0123453    -2.656674     -4.6244707    -0.89904404   -3.7596238
   -3.5850952    -2.948593     -3.4367352    -2.834398     -3.2244787
   -2.357706     -1.3956083    -1.202231     -1.5579714     0.36838204]",Spanish
"[-309.87524    122.356064    -9.794133    39.44335     -4.574639
   -2.3057466  -21.124577    -9.386006    -3.96289     -4.203299
   -6.369773    -6.747458    -3.5585234   -7.530246    -1.8537234
   -7.9923553   -1.8007206   -5.820452    -7.4797688   -5.762486
   -5.5846634   -5.3869395   -5.3788185   -2.263177    -6.6126184
   -2.7284951   -3.2966588   -4.329799    -1.0079429   -3.2065797
   -4.453122    -2.7108216   -2.9044654   -2.746849    -3.5932462
   -2.1559453   -1.6312608   -4.6579084   -1.9857196   -2.3964016]",Spanish
"[-3.3225082e+02  1.0633761e+02  7.4670148e-01  3.6109688e+01
 -1.0121892e+01  1.1766736e-02 -1.9379383e+01 -9.1885662e+00
 -7.6533170e+00 -1.1218285e+01 -2.4648807e+00 -4.4504833e+00
 -1.0593545e+00 -5.1586657e+00 -5.1847467e+00 -6.1640024e+00
 -2.6094847e+00 -5.8616266e+00 -5.9972658e+00 -3.6076286e+00
 -4.7142119e+00 -6.4348559e+00 -4.3553038e+00 -4.7066727e+00
 -5.1804328e+00 -2.3600411e+00 -4.6646509e+00 -1.8146507e+00
 -2.4192607e+00 -1.8905545e+00 -2.0587251e+00 -1.2920660e+00
  4.0751153e-01 -1.6504522e-01  2.9368613e+00  1.3942417e+00
  2.2774496e+00  2.2209773e+00  1.3472741e+00  3.0811272e+00]",Spanish
"[-2.7652066e+02  1.1576698e+02 -2.2878710e+01  3.9633236e+01
 -5.8142114e+00  1.0383457e+01 -2.6615364e+01  2.3082128e+00
 -1.9681005e+01 -1.5891888e+01 -6.9779963e+00 -1.6804964e+01
 -2.8693252e+00 -1.1930269e+01 -4.6491784e-01 -8.6727991e+00
 -6.1027946e+00 -6.6666875e+00 -3.0050752e+00 -6.5997953e+00
 -7.8828058e+00 -4.9456244e+00 -6.7936673e+00 -2.0250375e+00
 -6.8117070e+00 -1.2994773e+00 -3.0941701e+00 -2.6627932e+00
 -3.0884390e+00 -3.1681993e+00 -4.1516833e+00 -3.4646971e+00
 -1.1096585e+00 -5.5449271e+00  8.8672355e-02 -3.0818624e+00
 -3.0009143e+00 -6.3378763e-01 -2.4727843e+00 -7.9422660e-02]",Spanish
"[-309.78574     131.36682     -23.98559      33.816948    -20.072903
    9.283743    -11.03762      -0.88533956   -9.886239     -4.840846
   -2.863534    -10.036313      1.7285578    -5.73242       1.0663704
   -6.4887533     0.58064574   -6.8137703    -3.606567     -2.5453725
   -6.5938025    -2.258182     -5.535149      1.1623721    -7.928848
   -0.6155629    -1.1281972    -4.951585      1.9854153     0.5075979
    3.9792786     2.8291795     5.185233      3.2108161     3.2948763
    4.4239187     0.7819498     1.7306818     0.5063448    -0.46918637]",Spanish
"[-2.7456625e+02  8.7029434e+01  8.0593262e+00  2.7462969e+01
  3.4151235e+00  1.1790746e+01 -1.3901004e+00  1.5369879e+01
 -4.4144740e+00  1.2694242e+01 -2.3893785e+00  2.7727957e+00
 -8.3075123e+00  3.4846811e+00  7.7460170e-01  7.9244065e+00
 -4.7625318e+00  1.1672324e+00 -1.0882072e+00  5.7777047e+00
 -1.2828678e-01  1.5379782e+00 -2.9858050e+00 -7.5663489e-01
  1.0353014e+00  3.2797446e+00  2.8632751e+00 -4.7953841e-01
  1.6993925e-01 -7.1662384e-01  1.9683121e+00  2.0032566e+00
 -1.3386860e+00 -2.7668767e+00  2.6973195e+00  7.5549346e-01
  6.5048391e-01  1.1199023e+00 -1.5671045e-01 -1.6119373e+00]",Spanish
"[-3.0007928e+02  1.2135726e+02 -1.5107249e+00  3.9202957e+01
  4.8374720e+00  1.9131113e+01 -7.9556723e+00  1.1430622e+01
 -4.8793263e+00  6.9240689e+00  2.0204213e+00  4.6264472e+00
  2.6528463e+00  6.3409638e+00  2.8497579e+00  6.5860629e+00
  9.7578967e-01  5.6244307e+00  2.1636906e+00  4.5662446e+00
 -2.1674524e-01  1.7106309e+00  2.4489419e+00  1.4270719e+00
  1.2902617e+00  2.5916286e+00  2.7090364e+00  6.8962634e-01
  2.1291182e+00  2.6740965e-01  6.3768488e-01 -8.6987758e-01
 -5.1180631e-01 -7.9766279e-01  3.9349636e-01 -2.6366085e-01
 -9.3686813e-01 -8.5647237e-01 -2.8420560e-02 -1.3135567e+00]",Spanish
"[-2.9853711e+02  9.9445847e+01  2.3601067e+01  4.1061569e+01
  3.0319262e+01 -2.4841201e+00 -1.1995529e+01  7.7799406e+00
 -1.4440183e+01 -4.2850976e+00 -4.3546605e+00 -7.0655000e-01
 -6.0908756e+00  6.0992818e+00 -9.0123587e+00 -5.1469536e+00
 -3.6349552e+00 -2.0097208e+00 -6.8847251e+00 -2.0507934e+00
 -3.6410596e+00  1.8110533e-01 -3.5283751e+00 -2.6073272e+00
 -1.1446987e+00 -3.5337131e+00  7.1590883e-01 -1.2264297e+00
  2.2739561e+00  3.5563138e-01  2.5190651e+00  4.9665465e+00
  2.7213838e+00  4.0876379e+00  1.9230192e+00  4.2808480e+00
  2.2537966e+00  7.9361463e-01  1.5808138e+00  6.5454978e-01]",Spanish
"[-2.87345917e+02  1.37075241e+02 -5.18213749e+00  2.38321228e+01
 -9.65378284e+00 -3.64919949e+00 -1.81067276e+01 -5.66410446e+00
 -1.41611862e+01 -6.08068085e+00 -7.06625032e+00 -3.39004326e+00
 -5.51713562e+00 -1.45447855e+01  4.61612225e+00 -1.07009478e+01
 -6.57794476e+00 -1.35977244e+00 -1.54079020e+00 -4.14683867e+00
 -4.48678637e+00  5.28703809e-01 -2.18487048e+00  2.24977717e-01
 -3.08228302e+00 -1.83692360e+00 -2.48349166e+00 -2.63354683e+00
 -1.35452580e+00 -2.72858644e+00 -7.10245848e+00 -5.96547365e+00
 -3.17216372e+00 -2.20502496e+00  2.21571609e-01 -5.87931538e+00
 -5.77843714e+00 -1.39649618e+00 -1.36691523e+00 -1.80181968e+00]",Spanish
"[-2.8817041e+02  1.5187540e+02 -1.2102947e+01  2.7090961e+01
 -4.4272404e+00 -9.9356848e-01 -2.5858522e+01 -6.7732205e+00
 -8.9867992e+00 -6.3486753e+00 -5.3464856e+00 -7.2310519e+00
  4.0018365e-01 -1.2962724e+01  8.0900657e-01 -5.5498366e+00
 -4.4425259e+00  1.3533120e+00 -3.0885098e+00 -1.1050802e+00
 -3.4628460e+00 -1.2049030e+00 -2.4529576e+00 -2.5377967e+00
  6.2001014e-01 -2.7145314e+00 -2.1799972e+00 -3.1328413e-01
 -2.2971356e+00 -3.1692460e+00 -3.7499516e+00 -5.6718570e-01
 -1.1856724e+00  3.8829803e-01 -2.4911653e-01 -2.2640095e+00
 -2.1736467e+00 -2.4513686e+00 -7.0324779e-01 -1.5673717e+00]",Spanish
"[-3.7383621e+02  8.8445007e+01 -6.3622375e+00  2.8611233e+01
 -1.4227182e+01 -1.6495872e+00 -1.6699701e+01 -8.1635833e-02
 -8.4960022e+00 -6.8483777e+00 -1.2172821e+00 -5.6941328e+00
  3.9721587e+00 -7.2961802e+00 -1.1675965e+01 -1.1671789e+01
 -7.8809559e-01 -6.8341393e+00 -9.9182224e+00 -4.5759678e+00
 -5.0268536e+00 -2.9053693e+00 -3.9022460e+00 -3.2117505e+00
 -1.3735003e+00 -7.5058535e-02 -1.1869799e+00  8.4915054e-01
  2.0948811e+00  2.6580665e+00  4.5169806e+00  4.9203334e+00
  2.9366555e+00  2.7250817e+00  7.4851519e-01 -1.0264702e+00
 -1.5363686e+00 -2.5321689e+00 -9.6942365e-01 -3.5344594e+00]",Spanish
"[-2.5828830e+02  9.1632469e+01  2.6497805e+00  3.5351498e+01
  6.4806757e+00  1.2595653e+01 -1.4413881e+00  1.2093679e+01
 -9.7668982e+00  1.0853030e+01 -2.9718266e+00  8.0146027e+00
 -4.9037309e+00  6.7166424e+00 -3.6265159e+00  3.3398552e+00
 -2.0813158e+00  2.7440693e+00 -7.2207695e-01  3.2647102e+00
 -1.8429692e+00  1.7419144e+00  4.7793686e-02  8.0334669e-01
  1.1599262e+00  7.6019496e-01 -7.2861493e-01  1.1757925e+00
  1.9670705e-01 -1.5029160e+00  1.2237421e+00 -7.9342860e-01
 -4.7197342e-01 -1.9447956e+00  3.7553418e-01 -1.2056347e+00
 -1.0983793e+00 -1.6292306e+00 -9.4824195e-01 -2.2317257e+00]",Spanish
"[-2.6795349e+02  1.0905945e+02  3.0386564e+01  2.7504215e+01
  9.7804356e+00  5.1738873e+00 -9.3377457e+00 -2.7209904e+00
 -1.3625383e+01 -1.8298559e+00 -8.7249050e+00  6.8245168e+00
 -2.2380371e+00  5.5167212e+00  3.1777406e+00  9.5428324e+00
 -1.6841997e+00  1.9253945e+00 -7.0897541e+00 -1.5904728e+00
  8.0816156e-01 -6.6645783e-01 -2.0095804e+00  5.3441153e+00
  1.8955971e+00  8.1463659e-01  1.1689423e+00 -4.0231961e-01
 -3.0177634e+00 -7.3983938e-01 -1.3282180e+00 -4.2373257e+00
 -2.4686522e+00 -1.9844995e+00  2.2122467e+00  3.7097323e-01
 -5.3303009e-01  1.7375562e+00  8.1617847e-02 -1.3505559e+00]",Spanish
"[-2.5852921e+02  7.5967369e+01 -1.4222055e+01  3.9656487e+01
  4.3812070e+00  9.1594114e+00 -2.2866764e+00  7.5124121e+00
 -9.0941114e+00  1.4754698e+01 -1.0763932e+01  7.7759824e+00
 -5.9195604e+00  3.6893973e+00 -3.0342333e+00  5.5364900e+00
 -6.7612290e+00  6.3429513e+00 -1.0707816e+00  1.8388395e+00
 -4.7538787e-01  3.8943892e+00 -6.3841873e-01  1.6088152e+00
  5.7352293e-01  2.0265968e+00 -7.0783460e-01  1.6034951e+00
  4.7217414e-01  9.2550337e-01  2.9867957e-03  1.5044061e+00
  7.0970523e-01  1.4507551e+00  1.3334491e+00  1.6569626e+00
  2.3347139e+00  4.0120792e-01  1.4796622e+00  8.6797214e-01]",Spanish
"[-3.0845566e+02  7.5318001e+01 -6.2351151e+01  5.2986427e+01
 -3.2606243e+01 -8.5181923e+00 -9.6782570e+00 -1.1309966e+01
 -7.9881601e+00  5.9554327e-01 -7.8271689e+00 -4.0476960e-01
 -5.5597992e+00  5.3826194e+00 -4.0844340e+00 -3.8313048e+00
  5.3497696e-01  3.7916411e-02 -1.9124229e+00 -3.7270992e+00
 -1.5076979e+00  6.3318032e-01 -2.5265081e+00 -1.3739387e+00
 -1.6295260e+00 -4.1896588e-01 -2.7176957e+00 -5.6461520e+00
 -5.9590406e+00 -4.2932563e+00 -2.6361425e+00 -4.3433520e-01
 -2.8639038e+00 -2.5190918e+00  9.4019663e-01 -2.7911036e+00
 -3.1265945e+00 -1.5773051e+00 -3.6297636e+00 -2.5680995e+00]",Spanish
"[-2.4744899e+02  1.1329933e+02 -3.6287601e+01  3.6975819e+01
 -1.5521974e+01  1.2750959e+01 -1.1309625e+01 -3.0792401e+00
 -1.4953512e+01 -6.7383418e+00 -3.8522742e+00  4.8050728e-01
  6.2149472e+00 -1.1275500e+00  9.2618723e+00 -4.9724960e+00
 -6.5451107e+00  3.6142619e+00  6.0234442e+00 -5.0587258e+00
  4.5438118e-02  3.7739143e+00 -3.0739996e+00  1.1711297e+00
 -2.6415482e+00 -4.7736564e+00  1.0414845e+00 -4.1206236e+00
 -5.6881452e-01 -2.7677915e-01 -2.0179477e+00  2.6461289e+00
 -2.0039651e+00 -1.1002802e+00  1.6677277e+00  2.4366145e+00
 -5.6214762e-01  6.8697238e-01 -5.2354062e-01 -1.1166098e+00]",Spanish
"[-2.7556882e+02  1.1681206e+02  3.3520500e+01  3.2889675e+01
  1.0744104e+01  2.1634893e+01 -5.3357263e+00  1.2523025e+01
 -4.5159330e+00  4.9914770e+00 -5.6276679e+00  2.7029195e+00
 -1.6191296e+01 -2.4617748e-01 -4.4831462e+00  6.9294076e+00
 -1.2243788e+01 -1.4146781e+00 -7.0366707e+00  1.0970458e+00
 -5.8968840e+00 -1.6639540e+00  1.6892511e+00  2.8150523e+00
 -2.9597256e+00 -1.9907115e+00  1.2816201e+00 -1.1481897e+00
 -3.8701875e+00 -2.1957843e+00 -3.3140329e-01  2.6354947e+00
 -1.1099254e+00 -2.5524516e+00 -1.3542476e+00 -1.6898279e+00
 -3.0010939e+00 -2.9499705e+00 -1.2552657e+00 -1.5811830e+00]",Spanish
"[-2.5080847e+02  9.4118790e+01 -3.2459568e+01  2.3325912e+01
 -2.6041172e+01  2.4138952e+01 -1.4434359e+01  4.4724798e+00
 -9.8337660e+00 -9.5004374e-01 -1.6900711e+00 -5.5436225e+00
 -3.0718076e+00 -7.2431922e+00  1.9139562e+00 -1.0093889e+01
  2.5822697e+00 -2.6047153e+00 -6.8758720e-01 -2.6880968e+00
 -1.2256050e+00 -7.0321125e-01 -2.0414528e-01  1.6996846e+00
 -2.8791416e+00 -4.5928228e-01 -3.2224128e+00 -1.3067447e+00
 -1.3116809e+00 -1.1088395e+00 -2.1077602e+00  8.8001746e-01
  4.9431905e-01  3.2923499e-01  2.4534271e+00  1.1122531e+00
  1.1396512e+00  2.9621034e+00  2.7345095e+00  1.6210662e+00]",Spanish
"[-3.0074484e+02  1.2016521e+02  7.6567960e-01  3.9522396e+01
  1.4671540e+01  2.2716148e+00 -8.8987818e+00 -1.1645276e+01
 -1.1961026e+01 -3.3673382e+00 -1.5508336e+01  3.3607135e+00
 -8.7263432e+00 -2.0776689e+00 -8.6161083e-01 -3.8837743e+00
 -9.1501799e+00 -1.2841374e+00 -4.9030871e+00 -2.7914760e+00
 -6.1249099e+00 -8.4686637e-01 -6.6642456e+00 -4.1002431e+00
 -2.4402268e+00 -3.2217455e-01 -4.0803161e+00 -1.4643375e+00
 -2.6235740e+00 -3.9839205e-01 -3.0285227e+00 -2.8800406e+00
  1.6420326e+00 -3.2004275e+00 -1.5507958e+00 -1.3971591e+00
 -3.3184605e+00 -2.2164836e+00  8.5105792e-02 -2.4009550e+00]",Spanish
"[-2.42551849e+02  8.97853775e+01 -5.80303240e+00  3.06550350e+01
 -1.20887918e+01  2.03372431e+00 -2.33560734e+01 -1.41479645e+01
 -1.92782249e+01 -1.53222322e+00 -1.11846619e+01  1.68858990e-02
 -5.97700691e+00  8.76820660e+00 -5.13816452e+00 -3.30692220e+00
 -3.26757979e+00 -2.51700014e-01 -1.30402050e+01 -1.06981099e+00
 -1.29133177e+00  1.91528237e+00 -7.78753662e+00 -1.08208394e+00
 -1.66226292e+00 -5.07943535e+00 -7.35055590e+00 -5.23558807e+00
 -7.26739597e+00 -2.68825102e+00 -4.22087955e+00 -4.57011843e+00
  1.22168565e+00 -3.71110737e-01 -2.31031585e+00  4.83009577e+00
 -1.00260234e+00  1.34050620e+00  4.82177067e+00  1.06828380e-03]",Spanish
